player_name,player_id,min_tourn_date,max_tourn_date,total_matches
Anna Font Estrada,204617,1999-05-10 00:00:00,2005-11-14 00:00:00,187
Anna Funderburk,235003,1990-06-25 00:00:00,1993-06-21 00:00:00,7
Anna Gabric,215002,2014-08-18 00:00:00,2022-09-26 00:00:00,173
Anna Gabzdyl,234319,1989-05-29 00:00:00,1990-05-21 00:00:00,4
Anna Gavell,233457,1988-02-08 00:00:00,1988-02-08 00:00:00,3
Anna Geissler,205435,2005-07-11 00:00:00,2007-07-16 00:00:00,33
Anna Gerasimou,201680,2002-06-24 00:00:00,2010-09-27 00:00:00,275
Anna Gil Mares,203122,2001-11-19 00:00:00,2005-10-10 00:00:00,32
Anna Giulia Remondina,202433,2006-06-05 00:00:00,2018-10-29 00:00:00,564
Anna Grigoreva,223288,2020-03-09 00:00:00,2022-11-21 00:00:00,19
Anna Grigoryan,213591,2013-04-22 00:00:00,2014-08-04 00:00:00,33
Anna Gross,222538,2019-08-26 00:00:00,2022-11-28 00:00:00,34
Anna Grueterich,256722,2021-11-22 00:00:00,2021-11-29 00:00:00,2
Anna Hallgren,232965,1987-07-06 00:00:00,1987-07-06 00:00:00,1
Anna Hawkins,204210,1999-09-27 00:00:00,2008-05-05 00:00:00,103
Anna Hermann,215157,2015-05-04 00:00:00,2015-05-04 00:00:00,1
Anna Iakovleva,214515,2014-06-02 00:00:00,2019-02-18 00:00:00,49
Anna Islanova,227583,1970-01-05 00:00:00,1970-02-02 00:00:00,3
Anna Iuale,203779,1982-05-24 00:00:00,1984-08-06 00:00:00,18
Anna Ivan,200575,1984-01-09 00:00:00,1991-07-15 00:00:00,193
Anna Jaen Seire,207994,2001-09-24 00:00:00,2001-09-24 00:00:00,1
Anna Jakovleva,239173,2021-05-24 00:00:00,2021-05-24 00:00:00,1
Anna Jeczmionka,211309,2011-08-01 00:00:00,2011-08-01 00:00:00,1
Anna Kadagidze,213733,2013-05-27 00:00:00,2019-04-29 00:00:00,14
Anna Kalabukhova,220558,2017-07-10 00:00:00,2017-07-10 00:00:00,1
Anna Kalinskaya,214939,2014-10-13 00:00:00,2022-10-17 00:00:00,365
Anna Kantor,222288,2019-06-24 00:00:00,2022-07-11 00:00:00,3
Anna Karavayeva,208777,2004-07-12 00:00:00,2011-02-21 00:00:00,3
Anna Karin Olsson,202018,1984-10-08 00:00:00,1990-01-29 00:00:00,127
Anna Karin Svensson,202973,1992-06-29 00:00:00,1998-06-23 00:00:00,110
Anna Karolina Schmiedlova,203533,2010-07-12 00:00:00,2022-11-14 00:00:00,619
Anna Kashyrina,260840,2022-10-10 00:00:00,2022-11-07 00:00:00,6
Anna Katalina Alzate Esmurzaeva,210675,2010-06-21 00:00:00,2014-12-01 00:00:00,63
Anna Katherine Harvey,222270,2019-06-24 00:00:00,2019-06-24 00:00:00,1
Anna Kazakevitch,206570,1995-10-23 00:00:00,1997-10-29 00:00:00,27
Anna Kechko,210249,2009-04-13 00:00:00,2019-09-09 00:00:00,22
Anna Khudoley,220612,2019-04-15 00:00:00,2019-09-09 00:00:00,5
Anna Klasen,206211,2010-08-16 00:00:00,2022-11-14 00:00:00,293
Anna Klebleeva,214427,2014-05-12 00:00:00,2014-05-12 00:00:00,1
Anna Klim,202194,1991-02-11 00:00:00,1998-04-13 00:00:00,121
Anna Kobayashi,260746,2022-09-26 00:00:00,2022-09-26 00:00:00,1
Anna Komarova,207723,1995-09-25 00:00:00,1996-09-02 00:00:00,2
Anna Korzeniak,202559,2003-04-28 00:00:00,2019-02-25 00:00:00,360
Anna Koumantou,203323,1999-08-23 00:00:00,2008-05-19 00:00:00,100
Anna Kournikova,200113,1994-10-17 00:00:00,2003-05-12 00:00:00,342
Anna Koval,211764,2012-07-16 00:00:00,2013-11-11 00:00:00,24
Anna Kraus,213933,2013-08-19 00:00:00,2013-08-19 00:00:00,1
Anna Kubareva,215707,2015-11-09 00:00:00,2022-11-14 00:00:00,231
Anna Kuregian,235129,1990-11-19 00:00:00,1990-11-26 00:00:00,2
Anna Kvizhinadze,237460,2021-04-05 00:00:00,2021-05-17 00:00:00,2
Anna Laguza,216148,2016-08-15 00:00:00,2019-09-02 00:00:00,30
Anna Lanciaprima,239463,2021-06-21 00:00:00,2022-02-07 00:00:00,4
Anna Lapushchenkova,201546,2002-10-28 00:00:00,2010-10-18 00:00:00,279
Anna Larkina,209422,2006-08-28 00:00:00,2010-08-30 00:00:00,31
Anna Laura Hinka,222581,2019-09-02 00:00:00,2020-02-24 00:00:00,9
Anna Leijon,220941,2019-05-06 00:00:00,2019-05-06 00:00:00,1
Anna Lena Ebster,244079,2021-08-23 00:00:00,2022-12-05 00:00:00,18
Anna Lena Friedsam,204431,2011-04-11 00:00:00,2022-12-12 00:00:00,505
Anna Lena Groenefeld,201394,2001-07-23 00:00:00,2011-10-10 00:00:00,480
Anna Lena Linden,213876,2013-07-22 00:00:00,2013-09-02 00:00:00,2
Anna Lena Neuwirth,216168,2016-08-22 00:00:00,2017-08-07 00:00:00,6
Anna Letto,220727,2017-10-02 00:00:00,2017-10-02 00:00:00,1
Anna Linkova,203035,1992-10-26 00:00:00,1997-10-27 00:00:00,155
Anna Livadaru,203410,2007-06-04 00:00:00,2011-05-23 00:00:00,34
Anna Lorini,233515,1988-06-27 00:00:00,1990-07-02 00:00:00,6
Anna Loughlan,219636,2017-10-23 00:00:00,2017-10-23 00:00:00,1
Anna Luale,229516,1980-07-07 00:00:00,1983-08-15 00:00:00,25
Anna Lubinsky,205568,2007-06-18 00:00:00,2008-10-06 00:00:00,28
Anna Lukashevich,210442,2009-08-03 00:00:00,2009-08-03 00:00:00,1
Anna Lytneva,221560,2019-07-22 00:00:00,2022-11-28 00:00:00,13
Anna M Diaz,236070,1993-04-26 00:00:00,1993-04-26 00:00:00,1
Anna Makarova,215446,2015-08-03 00:00:00,2015-08-03 00:00:00,1
Anna Makhorkina,214180,2013-11-11 00:00:00,2020-03-02 00:00:00,138
Anna Mamalat,205823,2009-05-18 00:00:00,2019-06-17 00:00:00,34
Anna Mangano,205614,2007-10-08 00:00:00,2007-10-08 00:00:00,1
Anna Maria Battista,215958,2016-05-30 00:00:00,2016-06-06 00:00:00,2
Anna Maria Caporuscio,235057,1990-08-13 00:00:00,1990-08-13 00:00:00,1
Anna Maria Dipalma,236075,1993-05-10 00:00:00,1993-05-10 00:00:00,2
Anna Maria Fernandez,200420,1978-08-28 00:00:00,1993-07-19 00:00:00,311
Anna Maria Hayek,220774,2017-09-25 00:00:00,2017-10-02 00:00:00,2
Anna Maria Heil,204389,2011-03-28 00:00:00,2015-08-24 00:00:00,72
Anna Maria Hollo,207196,1989-08-14 00:00:00,1996-04-01 00:00:00,5
Anna Maria Jovanovic,215528,2015-09-07 00:00:00,2020-03-09 00:00:00,17
Anna Maria Kalavska,215900,2016-04-25 00:00:00,2017-05-01 00:00:00,6
Anna Maria Levers,211319,2011-08-15 00:00:00,2011-08-29 00:00:00,5
Anna Maria Miller,205033,2002-08-12 00:00:00,2005-04-04 00:00:00,46
Anna Maria Procacci,215100,2015-04-06 00:00:00,2018-09-24 00:00:00,56
Anna Maria Zubori,204365,2004-05-17 00:00:00,2011-05-16 00:00:00,31
Anna Marie Atelj,208933,2005-05-02 00:00:00,2005-05-16 00:00:00,2
Anna Marie Kopecka,222535,2019-08-26 00:00:00,2019-08-26 00:00:00,1
Anna Marie Weissheim,222209,2019-06-10 00:00:00,2022-10-17 00:00:00,20
Anna Marija Bukina,216080,2016-06-27 00:00:00,2016-06-27 00:00:00,1
Anna Markvartova,221212,2018-07-23 00:00:00,2020-11-09 00:00:00,3
Anna Martemyanova,220746,2017-09-25 00:00:00,2020-02-17 00:00:00,18
Anna Martorella,252589,2021-10-25 00:00:00,2021-11-22 00:00:00,2
Anna Mirza,213157,1988-08-22 00:00:00,1991-04-01 00:00:00,37
Anna Mogilnicka,203928,1993-11-08 00:00:00,1999-09-13 00:00:00,73
Anna Moll,213216,1989-05-29 00:00:00,1994-08-08 00:00:00,54
Anna Momot,210883,2010-10-04 00:00:00,2010-10-04 00:00:00,1
Anna Monhartova,236081,1993-05-24 00:00:00,1994-12-05 00:00:00,8
Anna Montserrat Sanchez,211121,2011-05-02 00:00:00,2012-04-02 00:00:00,10
Anna Morgina,205873,2006-11-20 00:00:00,2022-06-20 00:00:00,537
Anna Movsisyan,205600,2004-09-06 00:00:00,2012-04-20 00:00:00,63
Anna Mydlowska,208630,2004-05-03 00:00:00,2008-05-26 00:00:00,11
Anna Naumova,209978,2008-05-26 00:00:00,2008-08-25 00:00:00,2
Anna Nefedova,204574,1998-05-04 00:00:00,2003-07-28 00:00:00,103
Anna Nemeth,212481,1979-04-30 00:00:00,2022-11-21 00:00:00,6
Anna Niemiec,208953,2005-05-23 00:00:00,2009-05-25 00:00:00,6
Anna Novikova,220586,2017-07-31 00:00:00,2017-09-18 00:00:00,3
Anna Novo,208234,2002-07-15 00:00:00,2007-07-30 00:00:00,4
Anna Novratidou,239127,2021-05-17 00:00:00,2021-05-31 00:00:00,4
Anna Orlik,201636,2007-03-05 00:00:00,2010-10-11 00:00:00,49
Anna Ozerova,216030,2016-06-13 00:00:00,2022-12-05 00:00:00,118
Anna Pampoulova,235961,1992-09-14 00:00:00,1995-09-18 00:00:00,8
Anna Paradisi,231624,2021-01-18 00:00:00,2022-01-31 00:00:00,8
Anna Parkhomenko,221534,2019-09-02 00:00:00,2020-01-20 00:00:00,12
Anna Patricia Santos,207551,1996-11-04 00:00:00,2004-11-08 00:00:00,16
Anna Peregudova,211828,2012-08-27 00:00:00,2012-08-27 00:00:00,1
Anna Peres,221548,2019-05-27 00:00:00,2022-12-05 00:00:00,17
Anna Petkovic,252571,2021-10-18 00:00:00,2022-08-01 00:00:00,3
Anna Pinaieva,222589,2019-09-02 00:00:00,2021-08-23 00:00:00,4
Anna Pogosova,204961,2002-05-20 00:00:00,2002-07-29 00:00:00,2
Anna Popescu,216249,2016-09-19 00:00:00,2022-10-10 00:00:00,65
Anna Powaska,205138,2001-05-21 00:00:00,2019-12-09 00:00:00,37
Anna Pribylova,214962,2014-11-17 00:00:00,2021-08-16 00:00:00,164
Anna Protsenko,223111,2020-01-20 00:00:00,2021-10-11 00:00:00,2
Anna Purkova,226032,1968-07-04 00:00:00,1968-08-05 00:00:00,3
Anna Rahman,259960,2022-04-25 00:00:00,2022-05-02 00:00:00,3
Anna Raphaelle Serghi,260891,2022-10-24 00:00:00,2022-11-07 00:00:00,2
Anna Rapoport,205760,2007-08-06 00:00:00,2011-04-18 00:00:00,74
Anna Riedmiller,222234,2019-06-17 00:00:00,2019-06-17 00:00:00,1
Anna Ross,220886,2018-04-30 00:00:00,2019-04-29 00:00:00,2
Anna Rynarzewska,204810,2000-05-22 00:00:00,2004-06-14 00:00:00,16
Anna Saito,211545,2012-03-12 00:00:00,2012-03-12 00:00:00,1
Anna Santa,221449,2018-11-19 00:00:00,2018-11-19 00:00:00,1
Anna Savitskaya,209165,2005-11-07 00:00:00,2008-04-21 00:00:00,32
Anna Schubries,220479,2019-05-27 00:00:00,2022-10-24 00:00:00,15
Anna Sedinkina,215599,2015-10-05 00:00:00,2015-10-12 00:00:00,2
Anna Semenova,254735,2021-11-08 00:00:00,2022-11-14 00:00:00,28
Anna Sevastyanova,256713,2021-11-22 00:00:00,2022-01-17 00:00:00,3
Anna Sharandachenko,245096,2021-08-23 00:00:00,2021-08-23 00:00:00,1
Anna Shchupak,204161,1999-06-07 00:00:00,2002-06-10 00:00:00,6
Anna Shepita,214162,2013-11-11 00:00:00,2018-11-19 00:00:00,9
Anna Shkudun,205939,2010-05-17 00:00:00,2015-06-29 00:00:00,133
Anna Sholuh,207426,1995-09-25 00:00:00,1996-10-14 00:00:00,4
Anna Signe Rasmussen,204372,2011-06-06 00:00:00,2016-07-18 00:00:00,12
Anna Sinclair Rogers,222189,2019-06-10 00:00:00,2022-11-28 00:00:00,71
Anna Siskova,216074,2016-07-11 00:00:00,2022-11-07 00:00:00,274
Anna Slovakova,214816,2014-06-16 00:00:00,2017-07-17 00:00:00,49
Anna Smashnova,200040,1990-11-05 00:00:00,2007-06-25 00:00:00,774
Anna Smirnova,211454,2011-09-19 00:00:00,2011-09-19 00:00:00,1
Anna Smith,202564,2004-10-18 00:00:00,2014-03-24 00:00:00,255
Anna Smolina,203470,2009-05-11 00:00:00,2014-11-10 00:00:00,73
Anna Soffia Gronholm,214629,2014-02-05 00:00:00,2015-04-17 00:00:00,3
Anna Sofia Haseth,222873,2019-10-21 00:00:00,2022-11-14 00:00:00,30
Anna Sohlberg,235474,1991-06-24 00:00:00,1992-06-29 00:00:00,13
Anna Sokiran,211466,2011-10-10 00:00:00,2015-07-27 00:00:00,16
Anna Solovyeva,215289,2015-06-15 00:00:00,2015-06-15 00:00:00,1
Anna Sorkin,233634,1988-10-10 00:00:00,1988-10-10 00:00:00,2
Anna Speri,220670,2017-09-04 00:00:00,2022-05-23 00:00:00,3
Anna Spivakovski,207309,2000-10-30 00:00:00,2002-10-14 00:00:00,17
Anna Stefani,216383,2016-10-31 00:00:00,2017-11-06 00:00:00,7
Anna Sturmigh,221439,2018-11-05 00:00:00,2021-07-12 00:00:00,3
Anna Sviripa,213658,2013-05-13 00:00:00,2013-05-27 00:00:00,3
Anna Sydorenko,222590,2019-09-02 00:00:00,2021-08-23 00:00:00,3
Anna Sydorska,208422,2003-05-19 00:00:00,2007-06-18 00:00:00,28
Anna Syrova,221660,2019-09-02 00:00:00,2019-09-30 00:00:00,2
Anna Tajima,203397,2009-04-27 00:00:00,2009-04-27 00:00:00,1
Anna Takahashi,260783,2022-10-03 00:00:00,2022-10-10 00:00:00,2
Anna Tarasova,235990,1992-10-19 00:00:00,1994-10-17 00:00:00,3
Anna Tatishvili,201588,2005-01-24 00:00:00,2019-06-10 00:00:00,613
Anna Titova,215547,2015-09-14 00:00:00,2015-09-14 00:00:00,1
Anna Tonoyan,215381,2015-07-27 00:00:00,2015-08-03 00:00:00,2
Anna Tselykovskaya,220544,2019-07-22 00:00:00,2019-07-22 00:00:00,1
Anna Turati,214654,2014-06-23 00:00:00,2022-11-28 00:00:00,238
Anna Turco,215400,2015-07-20 00:00:00,2017-08-14 00:00:00,7
Anna Tyulpa,206152,2010-10-04 00:00:00,2012-07-09 00:00:00,41
Anna Ukolova,215218,2015-05-18 00:00:00,2022-12-05 00:00:00,250
Anna Ulyashchenko,215226,2015-06-01 00:00:00,2022-11-21 00:00:00,60
Anna Ureke,220391,2017-04-24 00:00:00,2022-12-12 00:00:00,196
Anna Ustinoff,219627,2019-02-25 00:00:00,2019-11-18 00:00:00,16
Anna Vasilyeva,211672,2012-05-21 00:00:00,2012-05-21 00:00:00,1
Anna Veleva,211226,2011-06-27 00:00:00,2012-04-23 00:00:00,4
Anna Velica,206254,2009-07-20 00:00:00,2013-07-29 00:00:00,28
Anna Viktoria Lind,205566,2004-06-07 00:00:00,2007-07-30 00:00:00,16
Anna Vines Milian,208109,2002-05-06 00:00:00,2003-05-19 00:00:00,4
Anna Vitosinskaya,208451,2003-05-19 00:00:00,2003-05-19 00:00:00,1
Anna Vrbenska,213872,2013-07-22 00:00:00,2015-09-21 00:00:00,35
Anna White,208141,2002-07-29 00:00:00,2003-07-28 00:00:00,10
Anna Wise,233723,2021-02-08 00:00:00,2022-12-05 00:00:00,5
Anna Wishink,203342,2006-08-28 00:00:00,2009-03-16 00:00:00,44
Anna Yenyk,207571,2000-06-12 00:00:00,2000-06-12 00:00:00,1
Anna Yeremeyeva,226592,1968-02-19 00:00:00,1973-02-26 00:00:00,32
Anna Zaja,205723,2007-07-23 00:00:00,2022-04-18 00:00:00,454
Anna Zaporozhanova,202218,1994-10-03 00:00:00,2003-05-19 00:00:00,191
Anna Zhang,216109,2016-07-18 00:00:00,2019-12-02 00:00:00,13
Anna Zyryanova,240999,2021-07-19 00:00:00,2022-12-05 00:00:00,17
Annabel Bann,208747,2004-09-13 00:00:00,2007-03-26 00:00:00,10
Annabel Blow,203101,2000-07-17 00:00:00,2002-02-25 00:00:00,46
Annabel Croft,200437,1980-06-02 00:00:00,1988-02-22 00:00:00,272
Annabel Ellwood,200038,1992-11-30 00:00:00,2002-01-14 00:00:00,369
Annabel Schoen,221160,2018-06-25 00:00:00,2018-06-25 00:00:00,1
Annabel Youthed,207841,2001-06-18 00:00:00,2003-07-07 00:00:00,20
Annabella Weigert,205268,2004-06-21 00:00:00,2006-08-14 00:00:00,9
Annabelle Andrinopoulos,211944,2012-09-10 00:00:00,2012-09-10 00:00:00,1
Annabelle Hageman,216094,2015-06-22 00:00:00,2016-07-04 00:00:00,3
Annabelle Lammas,254745,2021-11-08 00:00:00,2022-11-14 00:00:00,9
Annabelle Landa,232502,1986-07-21 00:00:00,1988-04-18 00:00:00,5
Annabelle Newdick,232036,1985-12-09 00:00:00,1985-12-09 00:00:00,1
Annabelle Xu,222376,2019-07-15 00:00:00,2022-10-24 00:00:00,14
Annali Olivelle,239165,2021-05-24 00:00:00,2022-07-04 00:00:00,9
Annalia Dellorso,202155,1987-03-30 00:00:00,1993-11-15 00:00:00,37
Annalisa Bona,202473,2003-09-22 00:00:00,2014-04-14 00:00:00,293
Annalisa Bossi,225496,1968-09-26 00:00:00,1968-09-26 00:00:00,1
Annalisa Calandra,221017,2018-02-19 00:00:00,2018-11-19 00:00:00,3
Annalisa Molino,220074,2017-05-01 00:00:00,2017-05-01 00:00:00,1
Annalisa Pesce,202133,1980-05-05 00:00:00,1980-07-28 00:00:00,8
Annarita Cangiano,233498,1988-06-13 00:00:00,1990-09-17 00:00:00,6
Annat El Azari,204441,1997-10-27 00:00:00,2001-12-03 00:00:00,26
Anne Aallonen,201985,1985-10-06 00:00:00,1992-02-10 00:00:00,186
Anne Bannfy,207463,2000-08-14 00:00:00,2000-08-28 00:00:00,3
Anne Bayard,230235,1981-06-10 00:00:00,1988-09-19 00:00:00,3
Anne Blawatt,209748,2007-09-03 00:00:00,2007-09-03 00:00:00,1
Anne Chaboudy,228126,1968-03-11 00:00:00,1968-03-11 00:00:00,1
Anne Chauzu,235007,1990-07-02 00:00:00,1992-04-06 00:00:00,9
Anne Chevalier,200964,1978-03-29 00:00:00,1981-06-17 00:00:00,64
Anne Christine Lutkemeyer Obregon,260042,2022-05-16 00:00:00,2022-07-11 00:00:00,9
Anne Christine Voicu,209261,2006-05-22 00:00:00,2006-09-04 00:00:00,6
Anne Coleman,200222,1968-01-02 00:00:00,1972-05-29 00:00:00,37
Anne Covert,235873,1992-01-06 00:00:00,1994-07-25 00:00:00,3
Anne Croonenbergs,227595,1970-02-26 00:00:00,1970-02-26 00:00:00,1
Anne Curtin,229737,1980-12-15 00:00:00,1980-12-15 00:00:00,3
Anne Degioanni,207123,1989-04-10 00:00:00,1996-09-09 00:00:00,58
Anne Dickhardt,208392,2003-07-14 00:00:00,2005-05-09 00:00:00,4
Anne Duffy,227017,1972-05-06 00:00:00,1972-05-06 00:00:00,1
Anne Dulaurens,236247,1994-02-07 00:00:00,1994-10-24 00:00:00,5
Anne Fitzpatrick,235606,1991-11-04 00:00:00,1991-11-25 00:00:00,8
Anne Frankinet,233018,1987-08-10 00:00:00,1987-08-10 00:00:00,1
Anne Frautschi,224803,1977-06-26 00:00:00,1977-06-26 00:00:00,1
Anne Fritz,203776,1977-04-11 00:00:00,1979-01-29 00:00:00,14
Anne Gaelle Sidot,200070,1993-09-20 00:00:00,2002-05-27 00:00:00,387
Anne Gibbons,230856,1982-10-11 00:00:00,1982-10-25 00:00:00,14
Anne Grete Qvist,226188,1974-03-04 00:00:00,1974-04-22 00:00:00,8
Anne Grousbeck,201916,1983-03-14 00:00:00,1991-04-01 00:00:00,127
Anne Gylling,209405,2006-07-10 00:00:00,2007-06-04 00:00:00,3
Anne Happonen,212705,1985-10-06 00:00:00,1985-10-06 00:00:00,2
Anne Hobbs,200383,1976-03-08 00:00:00,1989-11-06 00:00:00,416
Anne Hodgson,227507,1969-01-06 00:00:00,1971-02-01 00:00:00,3
Anne Jamers,216824,1994-06-06 00:00:00,1994-06-06 00:00:00,1
Anne Keothavong,201303,1999-04-19 00:00:00,2013-06-24 00:00:00,740
Anne Knuettel,216176,2016-08-22 00:00:00,2020-01-20 00:00:00,13
Anne Kremer,200124,1991-06-03 00:00:00,2014-02-09 00:00:00,909
Anne Laure Brochard,207848,2001-03-19 00:00:00,2001-03-19 00:00:00,1
Anne Laure Dorseuil,205628,2007-10-22 00:00:00,2007-10-22 00:00:00,1
Anne Laure Heitz,203021,1997-07-28 00:00:00,2009-07-20 00:00:00,208
Anne Laure Le Guennec,207014,1995-09-11 00:00:00,1999-11-08 00:00:00,37
Anne Laurence Bilenne,206510,1997-08-05 00:00:00,1999-08-23 00:00:00,9
Anne Linn Perez,208009,2001-10-01 00:00:00,2002-09-23 00:00:00,8
Anne Liz Jeukeng,202697,2010-07-26 00:00:00,2015-07-27 00:00:00,50
Anne Lloyd,223891,1968-11-04 00:00:00,1974-04-12 00:00:00,10
Anne Louise Shoedin,232961,1987-07-06 00:00:00,1987-07-06 00:00:00,1
Anne Lucas,215359,2015-06-29 00:00:00,2015-06-29 00:00:00,1
Anne Mall,201277,1991-02-25 00:00:00,2008-02-01 00:00:00,202
Anne Marie Brodeur Fontaine,208347,2003-05-26 00:00:00,2003-05-26 00:00:00,1
Anne Marie Casado,203771,1975-07-07 00:00:00,1978-05-29 00:00:00,2
Anne Marie Cassaigne,203691,1969-03-24 00:00:00,1975-11-05 00:00:00,13
Anne Marie Hogan,207160,2000-08-07 00:00:00,2005-07-25 00:00:00,8
Anne Marie Jung,230257,1981-07-13 00:00:00,1981-07-13 00:00:00,1
Anne Marie Larue,200853,1968-02-09 00:00:00,1975-11-05 00:00:00,35
Anne Marie Medcalf,216240,2016-09-19 00:00:00,2017-10-09 00:00:00,4
Anne Marie Mikkers,207013,1992-03-23 00:00:00,1997-09-30 00:00:00,153
Anne Marie Radstake,232507,1986-07-21 00:00:00,1987-07-20 00:00:00,3
Anne Marie Ruegg,201934,1975-07-07 00:00:00,1983-09-12 00:00:00,33
Anne Marie Studer,200797,1968-03-11 00:00:00,1971-03-21 00:00:00,37
Anne Marie Walson,213135,1988-07-18 00:00:00,1990-03-28 00:00:00,33
Anne Marie Watson,232896,1987-01-05 00:00:00,1987-08-03 00:00:00,2
Anne Mcalpine,223915,1968-04-01 00:00:00,1969-04-01 00:00:00,5
Anne Mcmillan,223926,1969-04-14 00:00:00,1969-04-14 00:00:00,1
Anne Meara,233064,1987-11-16 00:00:00,1987-11-16 00:00:00,2
Anne Meredith,201183,1987-04-20 00:00:00,1991-02-25 00:00:00,115
Anne Meritel,207104,1998-01-29 00:00:00,1999-07-05 00:00:00,6
Anne Mette Sorensen,201936,1971-06-16 00:00:00,1982-07-19 00:00:00,65
Anne Miller,200717,1991-08-26 00:00:00,2000-08-21 00:00:00,182
Anne Minter,200346,1979-12-24 00:00:00,1993-03-29 00:00:00,572
Anne Moeller,232515,1986-07-28 00:00:00,1987-06-29 00:00:00,2
Anne Moller,212483,1983-07-17 00:00:00,1985-10-06 00:00:00,3
Anne Moncany,231655,1984-06-11 00:00:00,1988-09-19 00:00:00,3
Anne Nguyen,202263,2001-07-30 00:00:00,2001-07-30 00:00:00,1
Anne Novicki,236396,1995-06-05 00:00:00,1995-06-05 00:00:00,2
Anne Ollevier,213401,1995-03-27 00:00:00,1995-08-14 00:00:00,8
Anne Papenfus,223912,1968-04-01 00:00:00,1969-04-01 00:00:00,2
Anne Pastor,235096,1990-10-29 00:00:00,1995-06-26 00:00:00,15
Anne Phan,235596,1991-10-21 00:00:00,1991-11-04 00:00:00,3
Anne Plessinger,207465,2000-07-17 00:00:00,2000-10-02 00:00:00,15
Anne Pooley,229301,1980-01-14 00:00:00,1980-01-14 00:00:00,1
Anne Priska Schaefer,204239,2005-06-20 00:00:00,2010-04-26 00:00:00,48
Anne Puissant,206502,1994-08-08 00:00:00,1996-08-12 00:00:00,42
Anne Richards,235602,1991-10-28 00:00:00,1992-11-02 00:00:00,3
Anne Rim Romp,259624,2022-01-10 00:00:00,2022-01-10 00:00:00,1
Anne Rockwell,225158,1972-09-18 00:00:00,1972-09-18 00:00:00,1
Anne Schaefer,202858,2005-07-04 00:00:00,2022-10-24 00:00:00,672
Anne Seidler,223476,1977-07-31 00:00:00,1982-09-27 00:00:00,15
Anne Shilcock,227240,1969-04-01 00:00:00,1969-04-01 00:00:00,3
Anne Smith,200378,1977-03-20 00:00:00,2006-02-27 00:00:00,417
Anne Sophie Bittighoffer,202189,1993-10-25 00:00:00,1995-05-22 00:00:00,53
Anne Sophie Bruner,216794,1991-02-04 00:00:00,1992-02-03 00:00:00,2
Anne Sophie Courteau,215677,2015-11-02 00:00:00,2016-08-08 00:00:00,8
Anne Sophie Forget,216422,2016-11-14 00:00:00,2016-11-14 00:00:00,1
Anne Sophie Morandais,221198,2018-07-16 00:00:00,2022-09-19 00:00:00,59
Anne Stewart,230863,1982-10-25 00:00:00,1982-10-25 00:00:00,1
Anne Stueckle,204460,1995-07-31 00:00:00,1999-11-01 00:00:00,63
Anne Tripp,224434,1975-11-03 00:00:00,1981-06-01 00:00:00,19
Anne Valerie Evain,205889,2005-04-25 00:00:00,2010-08-02 00:00:00,125
Anne White,200387,1978-11-06 00:00:00,1990-02-12 00:00:00,272
Anne Williams,224082,1968-06-04 00:00:00,1968-06-04 00:00:00,1
Anne Winston,231996,1985-08-12 00:00:00,1985-08-12 00:00:00,1
Anne Yelsey,202550,2002-03-06 00:00:00,2009-04-27 00:00:00,67
Anneli Bjork,213039,1982-07-19 00:00:00,1988-02-08 00:00:00,83
Anneli Oehrnstett,232962,1987-07-06 00:00:00,1987-07-06 00:00:00,1
Anneli Ornstedt,213177,1988-02-08 00:00:00,1992-10-05 00:00:00,71
Annelie Bjork,202077,1986-11-03 00:00:00,1987-07-06 00:00:00,5
Anneliese Rose,212165,1996-05-06 00:00:00,2019-05-13 00:00:00,45
Anneliese Tepper,206094,2009-05-18 00:00:00,2011-10-31 00:00:00,47
Annelin Bakker,223427,2020-08-24 00:00:00,2022-08-29 00:00:00,4
Annelise Fernandez,208535,2003-10-13 00:00:00,2003-10-13 00:00:00,1
Annelise Muller,223468,1979-11-26 00:00:00,1981-11-25 00:00:00,3
Anneloes Schothorst,223521,1971-07-26 00:00:00,1974-03-11 00:00:00,20
Anneloes Schothurst,200277,1972-03-20 00:00:00,1978-10-09 00:00:00,5
Annelou Nab,216284,2016-09-26 00:00:00,2019-08-26 00:00:00,11
Annely Pokras,213735,2013-05-27 00:00:00,2015-08-24 00:00:00,5
Annemarie Lazar,241728,2021-07-26 00:00:00,2022-11-21 00:00:00,14
Annemart Kleijn,222877,2019-10-21 00:00:00,2019-10-21 00:00:00,1
Annemiek Blom,227609,1970-03-16 00:00:00,1970-03-24 00:00:00,4
Annerly Poulos,221045,2018-03-26 00:00:00,2022-07-04 00:00:00,44
Annette Aksdal,208978,2002-04-10 00:00:00,2007-07-23 00:00:00,8
Annette Brouwer,224445,1978-07-17 00:00:00,1978-07-17 00:00:00,1
Annette Coe,201146,1971-11-08 00:00:00,1980-02-12 00:00:00,167
Annette Falkenberg,206997,1992-04-21 00:00:00,1998-11-09 00:00:00,29
Annette Gerber,201902,1985-10-14 00:00:00,1989-10-30 00:00:00,82
Annette Gulley,201710,1979-12-17 00:00:00,1985-11-25 00:00:00,113
Annette Kolb,203155,1998-09-15 00:00:00,2007-06-18 00:00:00,148
Annette Paluska,227999,1969-01-27 00:00:00,1969-01-27 00:00:00,1
Annette Patchen,201763,1986-10-20 00:00:00,1988-11-28 00:00:00,9
Annette Pohjalainen,209374,2006-08-14 00:00:00,2006-08-14 00:00:00,1
