player_name,player_id,min_tourn_date,max_tourn_date,total_matches,Flag
Ayumi Koshiishi,216160,29/08/2016 00:00,14/11/2022 00:00,206,0
Ayumi Miyamoto,216316,19/09/2016 00:00,19/09/2022 00:00,50,0
Ayumi Mori,214676,23/06/2014 00:00,23/06/2014 00:00,1,0
Ayumi Morita,201503,01/11/2004 00:00,14/11/2022 00:00,548,0
Ayumi Oka,202895,13/09/2004 00:00,26/03/2012 00:00,204,0
Ayumi Okuma,210405,13/07/2009 00:00,13/07/2009 00:00,1,0
Ayumi Yamamoto,205307,19/09/2005 00:00,19/09/2005 00:00,1,0
Ayushi Singh,234232,01/03/2021 00:00,26/12/2022 00:00,10,0
Ayushi Sinha,209594,26/03/2007 00:00,26/03/2007 00:00,1,0
Aza Petrova,215953,23/05/2016 00:00,09/01/2017 00:00,4,0
Azaliya Badegyeva,220378,17/04/2017 00:00,09/03/2020 00:00,12,0
Aziza Berriri,210896,18/10/2010 00:00,21/11/2011 00:00,2,0
Aziza Bhiri,211505,07/11/2011 00:00,21/11/2011 00:00,3,0
Aziza Butoyi,209538,23/10/2006 00:00,23/10/2006 00:00,1,0
Azra Hadzic,204413,26/04/2010 00:00,24/02/2014 00:00,94,0
Azra Resic,206824,09/09/1998 00:00,14/10/2002 00:00,20,0
Azradeniz Comlek,215439,03/08/2015 00:00,06/01/2020 00:00,21,0
Azul Agustina Pedemonti,215587,21/09/2015 00:00,17/09/2018 00:00,3,0
Azusa Konishi,204188,06/09/1999 00:00,22/09/2003 00:00,3,0
Azusa Yasaki,221920,11/03/2019 00:00,26/08/2019 00:00,2,0
Azza Abbou,212142,31/03/2000 00:00,17/05/2001 00:00,5,0
Azzurra Fonsmorti,208001,08/10/2001 00:00,08/10/2001 00:00,1,0
Azzurra Piscopo,233591,05/09/1988 00:00,27/08/1990 00:00,24,0
B Auclair,232921,30/03/1987 00:00,30/03/1987 00:00,2,0
B Barnes,227056,07/08/1972 00:00,07/08/1972 00:00,2,0
B Chapman,228864,05/06/1979 00:00,06/07/1981 00:00,9,0
B Christman,223646,27/03/1972 00:00,27/03/1972 00:00,1,0
B Cooke,230184,16/04/1981 00:00,16/04/1981 00:00,1,0
B Crittenden,223630,19/01/1972 00:00,19/01/1972 00:00,1,0
B Crockford,228091,19/08/1969 00:00,19/08/1969 00:00,1,0
B Dalzell,203719,03/06/1974 00:00,03/06/1974 00:00,1,0
B Day,226634,04/06/1973 00:00,04/06/1973 00:00,1,0
B Ferran,224807,04/07/1977 00:00,07/07/1980 00:00,2,0
B Flynn,229542,07/07/1980 00:00,07/07/1980 00:00,1,0
B Fraser,228069,14/07/1969 00:00,14/07/1969 00:00,1,0
B Greuter,231324,17/10/1983 00:00,17/10/1983 00:00,1,0
B Hackett,229522,07/07/1980 00:00,07/07/1980 00:00,1,0
B Harris,228854,06/05/1979 00:00,05/06/1979 00:00,6,0
B Ispaard,228128,25/03/1968 00:00,01/04/1968 00:00,2,0
B Jones,223592,05/07/1971 00:00,09/07/1973 00:00,3,0
B L Mattes,228149,27/05/1968 00:00,24/06/1968 00:00,3,0
B Pacquet,228066,14/07/1969 00:00,14/07/1969 00:00,1,0
B Palmer,224016,03/11/1969 00:00,03/11/1969 00:00,1,0
B Pearson,229712,17/11/1980 00:00,25/05/1981 00:00,6,0
B Peerless,227652,22/06/1970 00:00,22/06/1970 00:00,1,0
B R Thompson,227546,31/05/1971 00:00,31/05/1971 00:00,1,0
B Ranger,227025,15/05/1972 00:00,15/05/1972 00:00,1,0
B Sanome,231689,08/10/1984 00:00,08/10/1984 00:00,1,0
B Simpson,224092,15/07/1968 00:00,14/07/1969 00:00,2,0
B Welt,230815,26/04/1982 00:00,26/04/1982 00:00,1,0
B Wilson,229327,03/02/1980 00:00,03/02/1980 00:00,1,0
B Wimmer,228537,11/12/1978 00:00,11/12/1978 00:00,1,0
B Wojeik,227009,01/05/1972 00:00,15/05/1972 00:00,2,0
B Wynronk,226648,16/07/1973 00:00,16/07/1973 00:00,1,0
Baba Lewis,224008,25/07/1968 00:00,16/08/1969 00:00,4,0
Babette Eijsvogel,235094,29/10/1990 00:00,26/11/1990 00:00,6,0
Babilina Machaidze,211375,12/09/2011 00:00,17/09/2012 00:00,8,0
Babs Givens,223778,27/07/1970 00:00,09/08/1971 00:00,2,0
Babs Van Kampen,209301,19/06/2006 00:00,18/06/2007 00:00,5,0
Baby Bantay,236230,06/12/1993 00:00,13/12/1993 00:00,2,0
Baerbel Kehl,229372,10/03/1980 00:00,17/05/1982 00:00,11,0
Baerbel Wuestl,223576,26/02/1968 00:00,11/06/1973 00:00,21,0
Bahar Kulekci,238086,26/04/2021 00:00,26/04/2021 00:00,1,0
Bahar Toymyradova,223138,04/02/2020 00:00,08/02/2020 00:00,3,0
Baharehsadat Mousavi,260000,02/05/2022 00:00,21/11/2022 00:00,3,0
Baharnaz Apis,239448,14/06/2021 00:00,14/06/2021 00:00,1,0
Bahia Mouhtassine,201326,01/08/1994 00:00,14/05/2007 00:00,431,0
Baijing Lin,220303,13/02/2017 00:00,13/02/2017 00:00,1,0
Bailiwick Camino,235577,23/09/1991 00:00,26/04/1993 00:00,3,0
Bala Gayathri Snigdha Angam,260155,30/05/2022 00:00,25/07/2022 00:00,6,0
Balsen Kaya,214489,26/05/2014 00:00,14/05/2018 00:00,4,0
Bambi Schuette,225767,04/08/1971 00:00,20/01/1975 00:00,2,0
Banni Redhair,234355,17/07/1989 00:00,17/07/1989 00:00,1,0
Banpatec Watyakan,236308,19/09/1994 00:00,19/09/1994 00:00,1,0
Bao Wen Pu,206790,20/05/1996 00:00,20/05/1996 00:00,1,0
Bao Yi Xu,204340,13/09/2010 00:00,19/09/2011 00:00,2,0
Bar Haham,222240,17/06/2019 00:00,17/06/2019 00:00,1,0
Barakat Oyinlomo Quadre,220736,09/10/2017 00:00,11/04/2022 00:00,30,0
Barb Burger,226684,10/09/1973 00:00,10/09/1973 00:00,1,0
Barb Francis,228857,28/05/1979 00:00,02/06/1980 00:00,8,0
Barba Diaz,228139,22/04/1968 00:00,22/04/1968 00:00,1,0
Barbara Bacic,214211,25/11/2013 00:00,18/08/2014 00:00,5,0
Barbara Balancho,221718,30/09/2019 00:00,12/07/2021 00:00,14,0
Barbara Bathory,213320,09/12/1991 00:00,11/09/1995 00:00,42,0
Barbara Beattie,227522,05/04/1971 00:00,05/04/1971 00:00,1,0
Barbara Black,226638,25/06/1973 00:00,25/06/1973 00:00,1,0
Barbara Bonic,204301,26/05/2008 00:00,12/10/2020 00:00,283,0
Barbara Borsari,229642,28/07/1980 00:00,04/08/1980 00:00,3,0
Barbara Brakovska,225339,09/02/1976 00:00,09/02/1976 00:00,1,0
Barbara Brankovska,201777,14/05/1973 00:00,09/10/1978 00:00,23,0
Barbara Brankovsky,223696,15/08/1972 00:00,15/08/1972 00:00,1,0
Barbara Brito,260868,17/10/2022 00:00,17/10/2022 00:00,1,0
Barbara Castro,204536,02/03/1992 00:00,20/05/2019 00:00,125,0
Barbara Choon,214302,03/03/2014 00:00,27/10/2014 00:00,4,0
Barbara Cleary,227007,13/04/1970 00:00,29/05/1972 00:00,6,0
Barbara Clos,228165,01/07/1968 00:00,01/07/1968 00:00,1,0
Barbara Collet,201055,30/10/1989 00:00,17/08/1992 00:00,83,0
Barbara Costa,205073,08/04/2002 00:00,03/11/2003 00:00,3,0
Barbara De Wilde,206538,23/08/1999 00:00,23/08/1999 00:00,1,0
Barbara Dessolis,216381,31/10/2016 00:00,14/11/2022 00:00,85,0
Barbara Downs,200900,25/03/1968 00:00,05/06/1979 00:00,151,0
Barbara Farkas,234408,14/08/1989 00:00,06/08/1990 00:00,6,0
Barbara Foster,223874,16/02/1968 00:00,20/02/1970 00:00,6,0
Barbara Galletto,207330,16/08/1999 00:00,16/08/1999 00:00,1,0
Barbara Garassino,213164,28/08/1989 00:00,24/09/1990 00:00,22,0
Barbara Gatica,211903,15/10/2012 00:00,23/05/2022 00:00,388,0
Barbara Gerken,200435,14/01/1980 00:00,31/07/1989 00:00,246,0
Barbara Goldman,224320,28/03/1973 00:00,13/02/1978 00:00,11,0
Barbara Green,223964,05/05/1969 00:00,21/09/1970 00:00,11,0
Barbara Griffiths,201188,08/05/1989 00:00,16/11/1992 00:00,60,0
Barbara Grubb,227644,29/01/1968 00:00,25/05/1970 00:00,10,0
Barbara Guadalupe Urrutia,213769,10/06/2013 00:00,24/06/2013 00:00,2,0
Barbara Gueno,210188,06/10/2008 00:00,11/11/2013 00:00,14,0
Barbara Haas,202482,02/08/2010 00:00,05/12/2022 00:00,539,0
Barbara Hallquist,200364,17/09/1973 00:00,26/09/1983 00:00,230,0
Barbara Hambridge,202242,29/03/1971 00:00,18/06/1979 00:00,16,0
Barbara Harmer,223455,24/11/1980 00:00,25/11/1981 00:00,2,0
Barbara Hawcroft,200179,19/01/1968 00:00,26/12/1973 00:00,125,0
Barbara Hellwig,204041,26/05/1997 00:00,09/07/2001 00:00,42,0
Barbara Hoflinger,208057,07/05/2001 00:00,07/05/2001 00:00,1,0
Barbara Huyskes,216285,26/09/2016 00:00,26/09/2016 00:00,1,0
Barbara Innocente,235502,29/07/1991 00:00,14/06/1993 00:00,8,0
Barbara Jordan,200344,22/04/1974 00:00,06/04/1987 00:00,258,0
Barbara Kearns,228174,14/07/1968 00:00,14/07/1968 00:00,1,0
Barbara Keller,207654,17/06/1996 00:00,07/10/1996 00:00,7,0
Barbara Klassek,232939,25/05/1987 00:00,25/05/1987 00:00,1,0
Barbara Kotelesova,213879,22/07/2013 00:00,09/07/2018 00:00,109,0
Barbara Kral,203730,09/07/1969 00:00,06/10/1975 00:00,24,0
Barbara Krzesinska,208113,29/04/2002 00:00,06/09/2004 00:00,6,0
Barbara Kvelstein,208913,11/04/2005 00:00,17/01/2011 00:00,22,0
Barbara Lado,208734,06/09/2004 00:00,06/09/2004 00:00,1,0
Barbara Lemberg,216643,14/06/1982 00:00,14/06/1982 00:00,1,0
Barbara Leone,235584,30/09/1991 00:00,23/11/1992 00:00,8,0
Barbara Lidner,231664,16/07/1984 00:00,16/07/1984 00:00,1,0
Barbara Lockridge,225774,27/01/1975 00:00,27/01/1975 00:00,1,0
Barbara Lupatkin,226667,13/08/1973 00:00,13/08/1973 00:00,1,0
Barbara Luz,202419,11/06/2007 00:00,20/06/2016 00:00,199,0
Barbara Maciocha,209389,14/08/2006 00:00,14/08/2006 00:00,1,0
Barbara Majczyna,260570,15/08/2022 00:00,15/08/2022 00:00,1,0
Barbara Mancera Carrillo,213564,11/03/2013 00:00,11/03/2013 00:00,1,0
Barbara Maria Montiel,222905,04/11/2019 00:00,04/11/2019 00:00,1,0
Barbara Mocke,232994,27/07/1987 00:00,27/06/1988 00:00,6,0
Barbara Montiel,210787,30/08/2010 00:00,11/08/2014 00:00,43,0
Barbara Mueller,223776,15/07/1968 00:00,02/08/1971 00:00,2,0
Barbara Mulej,200672,07/08/1989 00:00,17/01/2000 00:00,168,0
Barbara Murphy,216596,21/12/1970 00:00,21/12/1970 00:00,1,0
Barbara Navarro,202024,17/10/1988 00:00,17/09/2001 00:00,164,0
Barbara Newnes,223844,14/07/1969 00:00,13/07/1970 00:00,2,0
Barbara Nkomazana,236255,04/04/1994 00:00,04/04/1994 00:00,1,0
Barbara Oddone,207381,20/03/1989 00:00,26/06/1997 00:00,12,0
Barbara Oliveira,213850,01/07/2013 00:00,25/07/2016 00:00,32,0
Barbara Olschner,229360,18/02/1980 00:00,18/02/1980 00:00,2,0
Barbara Olszewska,212489,21/05/1968 00:00,23/05/1968 00:00,2,0
Barbara Omieh,235142,26/11/1990 00:00,18/11/1991 00:00,4,0
Barbara Orlai,207852,02/04/2001 00:00,15/10/2001 00:00,14,0
Barbara Pagotou,236436,28/08/1995 00:00,28/08/1995 00:00,2,0
Barbara Paulus,200604,15/07/1985 00:00,26/02/2001 00:00,446,0
Barbara Pocza,205136,23/09/2002 00:00,25/07/2005 00:00,85,0
Barbara Polidoro,205121,08/05/2000 00:00,24/05/2004 00:00,22,0
Barbara Pollet,201734,24/08/1981 00:00,20/06/1988 00:00,66,0
Barbara Potter,200375,16/01/1978 00:00,30/10/1989 00:00,533,0
Barbara Privrel,207655,17/06/1996 00:00,17/06/1996 00:00,1,0
Barbara Quagliardi,215341,22/06/2015 00:00,21/11/2016 00:00,7,0
Barbara Rajic,214377,07/04/2014 00:00,05/11/2018 00:00,5,0
Barbara Rittner,200094,11/07/1988 00:00,30/08/2004 00:00,603,0
Barbara Romano,201043,29/03/1982 00:00,26/07/1993 00:00,222,0
Barbara Rosenberger,204450,27/05/1998 00:00,01/10/2001 00:00,65,0
Barbara Rossi,200986,11/02/1980 00:00,22/04/1985 00:00,152,0
Barbara Rush,205931,03/07/2006 00:00,04/04/2011 00:00,80,0
Barbara Schett,200032,10/09/1990 00:00,17/01/2005 00:00,665,0
Barbara Schwartz,200078,07/02/1994 00:00,18/09/2006 00:00,275,0
Barbara Seeger,233010,27/07/1987 00:00,27/07/1987 00:00,2,0
Barbara Simpson,227722,29/10/1970 00:00,29/10/1970 00:00,1,0
Barbara Smith,231662,16/07/1984 00:00,16/07/1984 00:00,1,0
Barbara Sobaszkiewicz,205890,29/05/2006 00:00,14/10/2013 00:00,105,0
Barbara Stack,235581,30/09/1991 00:00,30/09/1991 00:00,2,0
Barbara Stephanie Olvera Robles,260689,19/09/2022 00:00,19/09/2022 00:00,1,0
Barbara Stingl,235954,31/08/1992 00:00,31/08/1992 00:00,2,0
Barbara Thompson,230789,01/02/1982 00:00,01/02/1982 00:00,2,0
Barbara Urbanska,204852,07/06/1993 00:00,27/07/1998 00:00,32,0
Barbara Wadsworth,223884,14/10/1968 00:00,03/06/1974 00:00,5,0
Barbara Walsh,216624,23/11/1968 00:00,21/06/1971 00:00,31,0
Barbara Wanke,223704,26/04/1971 00:00,26/05/1975 00:00,9,0
Barbara Wright,227497,05/01/1971 00:00,05/04/1971 00:00,2,0
Barbara Wroten,224004,05/07/1969 00:00,14/07/1969 00:00,2,0
Barbara Zanetti,236129,09/08/1993 00:00,09/08/1993 00:00,1,0
Barbare Eristavi,206059,27/09/2010 00:00,06/06/2022 00:00,18,0
Barbel Kasler,223575,11/06/1973 00:00,17/05/1982 00:00,4,0
Barbi Bramblett,201002,18/02/1980 00:00,27/08/1985 00:00,133,0
Barbora Bachmanova,209275,29/05/2006 00:00,27/08/2007 00:00,6,0
Barbora Blahutiakova,203954,14/06/1999 00:00,04/11/2000 00:00,16,0
Barbora Bozkova,208877,07/03/2005 00:00,09/07/2007 00:00,28,0
Barbora Cibakova,222544,26/08/2019 00:00,30/09/2019 00:00,5,0
Barbora Dopplerova,260619,05/09/2022 00:00,14/11/2022 00:00,6,0
Barbora Kollarova,219304,17/07/2017 00:00,16/07/2018 00:00,2,0
Barbora Kosejkova,215345,22/06/2015 00:00,22/08/2016 00:00,2,0
Barbora Krejcikova,206252,12/07/2010 00:00,17/10/2022 00:00,514,0
Barbora Krtickova,205719,15/10/2007 00:00,05/10/2009 00:00,54,0
Barbora Machovska,208116,03/06/2002 00:00,06/10/2003 00:00,9,0
Barbora Matusova,209576,15/01/2007 00:00,12/12/2022 00:00,202,0
Barbora Michalkova,259981,02/05/2022 00:00,29/08/2022 00:00,5,0
Barbora Miklova,214751,21/07/2014 00:00,12/07/2021 00:00,177,0
Barbora Palcatova,214431,12/05/2014 00:00,23/09/2019 00:00,14,0
Barbora Palicova,223323,31/08/2020 00:00,14/11/2022 00:00,124,0
Barbora Pokorna,221136,11/06/2018 00:00,19/07/2021 00:00,22,0
Barbora Stefkova,211700,11/06/2012 00:00,10/06/2019 00:00,283,0
Barbora Strnadova,207875,28/05/2001 00:00,28/05/2001 00:00,1,0
Barbora Strycova,201366,18/03/2002 00:00,08/02/2021 00:00,972,0
Barbora Sukova,204753,16/12/1998 00:00,23/07/2001 00:00,5,0
Barbora Vykydalova,210031,11/08/2008 00:00,08/07/2019 00:00,7,0
Barbora Zahnova,206858,08/05/1995 00:00,30/04/2001 00:00,10,0
Barbora Zaviskova,231633,18/01/2021 00:00,14/11/2022 00:00,21,0
Barbra Sy,236020,16/11/1992 00:00,16/11/1992 00:00,1,0
Barrie Bernstein,207454,17/09/1997 00:00,27/05/1998 00:00,7,0
Barrie Bulmore,229434,30/04/1980 00:00,25/06/1984 00:00,33,0
Basak Akbas,214924,27/10/2014 00:00,24/05/2021 00:00,26,0
Basak Eraydin,201701,27/10/2008 00:00,05/12/2022 00:00,557,0
Basant Kaur,260095,23/05/2022 00:00,19/12/2022 00:00,22,0
Basmala Aboutaleb,256698,22/11/2021 00:00,22/08/2022 00:00,6,0
Baylen Brown,223069,13/01/2020 00:00,29/08/2022 00:00,11,0
Bea Bielik,201338,03/08/1998 00:00,16/08/2004 00:00,48,0
Beata Havlickova,220846,27/11/2017 00:00,27/11/2017 00:00,1,0
Beate Giller,205519,10/03/2003 00:00,30/04/2007 00:00,3,0
Beate Knauber,209031,06/06/2005 00:00,06/06/2005 00:00,1,0
Beate Reinstadler,200607,30/12/1985 00:00,28/07/1997 00:00,263,0
Beatrice Alexia Duma,222573,02/09/2019 00:00,02/09/2019 00:00,1,0
Beatrice Banila,207671,30/10/2000 00:00,30/10/2000 00:00,1,0
Beatrice Capra,201602,04/06/2007 00:00,09/09/2013 00:00,80,0
Beatrice Caruso,214856,08/09/2014 00:00,21/06/2021 00:00,3,0
Beatrice Cedermark,204383,07/02/2011 00:00,28/07/2014 00:00,123,0
Beatrice Chrystman,212660,18/01/1971 00:00,22/03/1972 00:00,5,0
Beatrice Collette,233662,31/10/1988 00:00,17/07/1989 00:00,4,0
Beatrice Guery,200998,05/07/1980 00:00,28/05/1984 00:00,13,0
Beatrice Gumulya,205344,07/11/2005 00:00,28/11/2022 00:00,208,0
Beatrice Henriette Faureng,221575,22/07/2019 00:00,21/10/2019 00:00,2,0
Beatrice La Cava,220694,11/09/2017 00:00,30/07/2018 00:00,3,0
Beatrice Laura Pirtac,222442,29/07/2019 00:00,28/11/2022 00:00,36,0
Beatrice Lombardo,206173,20/06/2011 00:00,10/02/2020 00:00,123,0
Beatrice Lucki,229387,24/03/1980 00:00,24/03/1980 00:00,1,0
Beatrice Nicole Stoica,260392,18/07/2022 00:00,10/10/2022 00:00,8,0
Beatrice Ottone,239459,21/06/2021 00:00,21/06/2021 00:00,1,0
Beatrice Parolai,210453,24/08/2009 00:00,26/07/2010 00:00,2,0
Beatrice Ricci,221469,26/11/2018 00:00,28/11/2022 00:00,82,0
Beatrice Shirin Khosravi,213700,13/05/2013 00:00,13/05/2013 00:00,1,0
Beatrice Spiganti,207365,22/03/1999 00:00,22/03/1999 00:00,1,0
Beatrice Stagno,220695,11/09/2017 00:00,21/11/2022 00:00,54,0
Beatrice Thomas,234945,26/03/1990 00:00,24/10/1994 00:00,15,0
Beatrice Torelli,211774,23/07/2012 00:00,18/06/2018 00:00,42,0
Beatrice Zucca,259926,11/04/2022 00:00,17/10/2022 00:00,5,0
Beatris Simion,205585,03/04/2006 00:00,15/06/2009 00:00,34,0
Beatris Spasova,221315,10/09/2018 00:00,12/12/2022 00:00,132,0
Beatrise Zeltina,260339,11/07/2022 00:00,31/10/2022 00:00,5,0
Beatrix Klein,200934,11/06/1973 00:00,01/09/1981 00:00,95,0
Beatriz Abreu,215334,22/06/2015 00:00,29/06/2015 00:00,2,0
Beatriz Aguilar,207025,02/05/1994 00:00,30/01/1996 00:00,16,0
Beatriz Andonegui,213393,02/12/1991 00:00,10/10/1994 00:00,12,0
Beatriz Araujo,200925,04/11/1968 00:00,19/11/1976 00:00,54,0
Beatriz Becker,204879,14/08/2000 00:00,17/10/2005 00:00,10,0
Beatriz Cabrera Rosendo,204862,24/05/1999 00:00,26/11/2001 00:00,45,0
Beatriz Casaca,223428,17/08/2020 00:00,11/04/2022 00:00,3,0
Beatriz Del Corral,223988,04/03/1968 00:00,16/03/1970 00:00,3,0
Beatriz Dias Monma Onishi,259601,10/01/2022 00:00,10/01/2022 00:00,1,0
Beatriz Fernandez,208014,08/10/2001 00:00,08/10/2001 00:00,1,0
Beatriz Fraga,207055,20/05/1997 00:00,19/05/1998 00:00,2,0
Beatriz Garcia Vidagany,201592,25/08/2003 00:00,27/04/2015 00:00,339,0
Beatriz Haddad Maia,206242,31/05/2010 00:00,12/11/2022 00:00,555,0
Beatriz Ibrahim,254740,08/11/2021 00:00,08/11/2021 00:00,1,0
Beatriz Juan Miranzo,210310,15/06/2009 00:00,15/06/2009 00:00,1,0
Beatriz Leon Hernandez,203490,10/05/2010 00:00,20/05/2019 00:00,8,0
Beatriz Luna,216495,23/10/1989 00:00,22/10/1990 00:00,2,0
Beatriz Machado Santos,204316,03/05/2010 00:00,27/05/2013 00:00,12,0
Beatriz Magdalena Flores,210808,23/08/2010 00:00,03/10/2016 00:00,20,0
Beatriz Maia,212289,01/02/2012 00:00,02/02/2012 00:00,2,0
Beatriz Maria Martins Cecato,205835,22/09/2008 00:00,10/06/2013 00:00,89,0
Beatriz Marin,223990,04/03/1968 00:00,11/03/1969 00:00,2,0
Beatriz Mirabete,236464,02/10/1995 00:00,02/10/1995 00:00,2,0
Beatriz Morales Hernandez,205970,11/05/2009 00:00,15/07/2013 00:00,27,0
Beatriz Neves,221541,27/05/2019 00:00,26/09/2022 00:00,17,0
Beatriz Paciletti Duarte Da Costa,220806,02/10/2017 00:00,12/07/2021 00:00,10,0
Beatriz Pellon,217038,24/03/1980 00:00,08/10/1984 00:00,5,0
Beatriz Pena Lueza,208181,23/09/2002 00:00,01/09/2003 00:00,2,0
Beatriz Prieto Cabrera,211025,14/03/2011 00:00,14/03/2011 00:00,1,0
Beatriz Rios,211937,15/10/2012 00:00,15/10/2012 00:00,1,0
Beatriz Rodrigues Bento,214671,23/06/2014 00:00,20/04/2015 00:00,2,0
Beatriz Salazar Ruiz,209219,20/02/2006 00:00,20/02/2006 00:00,1,0
Beatriz Valente De Castro Coelho,204317,03/05/2010 00:00,19/09/2011 00:00,3,0
Beatriz Vall Cava De Llan,209339,26/06/2006 00:00,05/02/2007 00:00,3,0
Beatriz Verdial,252489,11/10/2021 00:00,10/10/2022 00:00,17,0
Beatriz Villaverde,203750,18/11/1973 00:00,17/11/1980 00:00,8,0
Beau Deleu,222443,29/07/2019 00:00,09/03/2020 00:00,3,0
Beau Jones,203139,30/07/2001 00:00,24/07/2006 00:00,46,0
Beauty Macleod,205657,10/12/2007 00:00,10/12/2007 00:00,1,0
Beauty Oghenekevwe,205900,18/08/2003 00:00,19/10/2009 00:00,9,0
Bebe Johnston,227562,04/08/1971 00:00,04/08/1971 00:00,1,0
Beckwith Archer,232000,16/09/1985 00:00,16/09/1985 00:00,1,0
Becky Bell,203876,30/06/1980 00:00,26/08/1980 00:00,4,0
Becky Brown,207747,31/07/2000 00:00,31/07/2000 00:00,1,0
Becky Coggins,226976,16/02/1972 00:00,16/02/1972 00:00,1,0
Becky Oatts,229337,18/02/1980 00:00,18/02/1980 00:00,2,0
Becky Reese,226999,18/03/1969 00:00,11/04/1972 00:00,5,0
Becky Vest,200886,20/02/1968 00:00,09/04/1973 00:00,88,0
Bee Kilgore,226172,07/01/1974 00:00,22/04/1974 00:00,4,0
Begona De Toro Sanz,207024,27/09/1999 00:00,30/07/2001 00:00,9,0
Begonia Erana,201789,09/10/1978 00:00,16/09/1985 00:00,20,0
Begum Elif Gumussoy,221593,21/01/2019 00:00,08/02/2021 00:00,6,0
Beier Ko,202315,18/06/2001 00:00,21/04/2007 00:00,95,0
Bela Tamhankar,234228,01/03/2021 00:00,10/10/2022 00:00,28,0
Belen Berbel Soriano,207040,08/05/1995 00:00,13/05/1996 00:00,10,0
Belen Calero Vega,213812,24/06/2013 00:00,23/06/2014 00:00,3,0
Belen Castrillo,231698,05/11/1984 00:00,05/11/1984 00:00,1,0
Belen Guajardo,210377,24/08/2009 00:00,29/10/2012 00:00,38,0
Belen Luduena,206241,26/11/2007 00:00,21/11/2011 00:00,57,0
Belen Pandre,207996,03/09/2001 00:00,03/09/2001 00:00,1,0
Belen Perez De Juan Glez,208415,28/07/2003 00:00,01/08/2005 00:00,6,0
Belen Rivera,210131,06/10/2008 00:00,30/01/2012 00:00,11,0
Belen Tajmuch,209818,26/11/2007 00:00,26/11/2007 00:00,1,0
Belfin Sumbul,208726,26/07/2004 00:00,26/07/2004 00:00,1,0
Belinda Allen,223795,08/11/1971 00:00,08/11/1971 00:00,1,0
Belinda Bencic,202505,14/03/2011 00:00,13/11/2022 00:00,528,0
Belinda Borneo,201180,06/03/1981 00:00,15/06/1992 00:00,175,0
Belinda Cordwell,200462,27/01/1980 00:00,22/10/1991 00:00,337,0
Belinda Kelly,204582,07/10/1998 00:00,04/10/1999 00:00,2,0
Belinda Lockwood,230152,27/02/1981 00:00,26/04/1982 00:00,9,0
Belinda Orchard,224030,08/04/1968 00:00,22/06/1970 00:00,11,0
Belinda Thompson,200296,17/07/1972 00:00,21/06/1982 00:00,215,0
Belinda Woolcock,204412,20/09/2010 00:00,22/02/2021 00:00,110,0
Belkis Rodriguez,212410,12/09/1988 00:00,10/05/1996 00:00,152,0
Bella Bergkvist Larsson,254759,08/11/2021 00:00,31/01/2022 00:00,2,0
Bella Destriana,205937,27/07/2009 00:00,03/10/2011 00:00,9,0
Bella Grace Melov,260385,18/07/2022 00:00,18/07/2022 00:00,1,0
Bella Haikal,259941,18/04/2022 00:00,02/05/2022 00:00,2,0
Belle Kuhnert,222781,07/10/2019 00:00,07/10/2019 00:00,1,0
Belle Thompson,259858,07/03/2022 00:00,12/12/2022 00:00,22,0
Beloslava Veleva,222706,30/09/2019 00:00,12/09/2022 00:00,24,0
Benedetta Baratto,239416,31/05/2021 00:00,26/07/2021 00:00,2,0
Benedetta Davato,203464,27/03/2006 00:00,20/08/2012 00:00,257,0
Benedetta Fasciani,211058,11/04/2011 00:00,08/08/2011 00:00,3,0
Benedetta Ivaldi,220478,19/06/2017 00:00,22/07/2019 00:00,28,0
Benedetta Ortenzi,222061,06/05/2019 00:00,28/11/2022 00:00,54,0
Benedetta Papa,236402,03/07/1995 00:00,03/07/1995 00:00,2,0
Benedetta Prato,220595,14/08/2017 00:00,14/08/2017 00:00,1,0
Benedetta Sabatini,205266,04/04/2005 00:00,04/10/2010 00:00,9,0
Benedetta Sensi,259983,02/05/2022 00:00,05/12/2022 00:00,7,0
Benedicte Vliegen,209220,20/02/2006 00:00,08/05/2006 00:00,2,0
Benita Milenkiewicz,205638,14/03/2005 00:00,27/04/2009 00:00,9,0
Benita Senn,212640,22/07/1968 00:00,03/08/1969 00:00,8,0
Benjamas Sangaram,202121,18/09/1989 00:00,11/11/2000 00:00,234,0
Bente Bomark,232898,12/01/1987 00:00,26/01/1987 00:00,2,0
Bente Kjolstad,212323,13/05/1974 00:00,30/04/1979 00:00,14,0
Bente Patist,260451,01/08/2022 00:00,21/11/2022 00:00,5,0
Bente Spee,222275,24/06/2019 00:00,19/09/2022 00:00,23,0
Benyapa Phumtip,210378,17/08/2009 00:00,17/08/2009 00:00,1,0
Berangere Quillot,204489,28/11/1994 00:00,13/05/1996 00:00,19,0
Berat Sena Dogru,210321,15/06/2009 00:00,12/09/2011 00:00,4,0
Beren Vapur,259850,28/02/2022 00:00,28/02/2022 00:00,1,0
Berengere Karpenschif,203023,08/12/1997 00:00,12/06/2000 00:00,59,0
Berengere Teix,203193,08/11/2004 00:00,18/06/2007 00:00,16,0
Berenice Alvarez,212946,11/03/1996 00:00,11/03/1996 00:00,1,0
Berenice Castillo Huerta,221419,29/10/2018 00:00,29/10/2018 00:00,1,0
Berfu Cengiz,214507,02/06/2014 00:00,14/11/2022 00:00,288,0
Berit Bjork,201826,26/11/1979 00:00,09/07/1984 00:00,57,0
